source,product_title,product_description,product_spec,product_price,product_nuc
magalu,"Tablet Samsung Galaxy Tab A8 10,5” Wi-Fi 64GB - Android 11.0 UniSOC T618 Câm. 8MP + Selfie 5MP","Informações do Produto Tablet Samsung Galaxy Tab A8 10,5” Wi-Fi 64GB Todos os dias recebemos diversos tipos de informações através dos aparelhos eletrônicos, mensagens através de redes sociais e estar com aparelhos atuais, ajuda a estar sempre mais conectados com o mundo à nossa volta. E pensando na sua próxima atualização de aparelho eletrônico, a Samsung apresenta o Tablet Galaxy Tab A8. O Tablet Samsung A8 tem tela grande de 10,5"", 64GB de memória interna para armazenar diversas fotos e vídeos, conectividade via Wi-Fi e Bluetooth v5.0 e ainda, tem classificação infantil e juvenil. O tablet A8 conta com câmera traseira de 8.0MP e frontal de 5.0MP, sistema operacional Android 11.0 e processador UniSOC T618.","Marca Samsung Referência SM-X200NZAUZTO Modelo Tab A8 Linha Galaxy Classificação Infantil e juvenil Armazenamento Interno 64GB (Quanto maior a memória interna do aparelho mais espaço você terá para salvar vídeos, fotos e áudios. Mas atenção, a memória total do tablet pode sofrer variações conforme aplicativos pré-instalados e sistema operacional) Tamanho da Tela 10,5"" Tipo de Tela LCD Resolução da Tela 1920 x 1200 (WUXGA) Conectividade Wi-Fi, Bluetooth v5.0, 802.11 a/b/g/n/ac 2.4G+5GHz, VHT80 Conexões USB Type-C Sistema Operacional Android 11.0 Características da Câmera FHD (1920 x 1080) | @30fps Câmera Traseira 8.0MP Câmera Frontal 5.0MP Suporte ao Cartão de Memória Micro SD de até 1TB Processador UniSOC T618 Memória RAM 4GB Localização GPS, Glonass, Beidou, Galileo Sensores Reconhecimento Facial Cor Cinza Certificado de Homologação da Anatel Número 17269-21-00953 Peso do Produto com Embalagem 0,775kg Dimensões do Produto com Embalagem -Largura: 17,15cm -Altura: 25,6cm -Profundidade: 4,25cm Prazo de Garantia 01 Ano (3 meses de garantia legal e mais 9 meses de garantia especial concedida pelo fabricante) Conteúdo da Embalagem 1 Tablet , 1 Carregador de 7.75W, 1 Cabo de Dados, 1 Pino extrator de chip, 1 Quick User Guide (Guia Inicial de Usuário)", 1331.10,004723356
magalu,"Tablet Vaio TL10 com Teclado 10,4"" 128GB 8GB RAM Android 13 Octa-Core Wi-Fi 4G","Informações do Produto Tablet Vaio TL10 com Teclado 10,4"" 128GB 8GB RAM Android 13 Octa-Core Wi-Fi 4G Para você que gosta de ter equipamentos de tecnologia disponíveis para trabalhar, estudar ou até mesmo, como passatempo navegando nas redes sociais e assistindo as séries favoritas, precisa conhecer o Tablet Vaio TL10 com teclado de conexão inteligente com capa magnética que facilita muito a forma de usá-lo. A qualidade e o design que você já conhece, de uma forma que você nunca viu. O Tablet VAIO TL10 foi desenvolvido para você produzir, aprender e se divertir em um dispositivo poderoso, para ir além do esperado. Tecnologia que consegue te acompanhar com versatilidade nas tarefas, sem travar. O processador Octa-Core, equipado com 2 núcleos principais de alta performance e 6 núcleos de baixo consumo de bateria é o responsável pela máxima velocidade de processamento. A tela dele é de 10,4"", conta com 128GB de armazenamento em uFS, tem interface rápida para você salvar todos os seus arquivos, fotos, vídeos e aplicativos sem precisar se preocupar com o espaço limitado. Os 8GB de RAM são perfeitos para executar aplicativos simultaneamente sem perder velocidade ou desempenho. Qualidade de imagem incrível com cores vivas, brilhantes e detalhes nítidos, você terá com a tela de 2K e 10,4 polegadas de bordas ultrafinas. Uma experiência de visualização surpreendente para trabalhar, realizar chamadas online, navegar na internet, ler livros e estudar com mais fluidez. Combinado ao design fino e elegante, confortável às mãos, pesando apenas 516g e com 8,1mm de espessura. Sistema operacional Android 13, processador Octa-core com 2 núcleos principais de alta performance e 6 núcleos de baixo consumo de bateria é o responsável pela máxima velocidade de processamento, conectividade via Wi-Fi e Bluetooth e tecnologia 4G, onde você pode acessar internet fora de casa usando um chip de sua operadora. E sem se preocupar com o tempo, a bateria de 7000mAh de longa duração é essencial para executar as tarefas com autonomia para um dia inteiro de trabalho dependendo da sua forma de uso. O novo tablet VAIO TL10 foi desenvolvido com alta qualidade para maximizar o desempenho em um design portátil fino e elegante.","Marca Vaio Referência 3801362 Modelo TL10 Armazenamento Interno 128GB (Quanto maior a memória interna do aparelho mais espaço você terá para salvar vídeos, fotos e áudios. Mas atenção, a memória total do tablet pode sofrer variações conforme aplicativos pré-instalados e sistema operacional) Acessórios Teclado de conexão inteligente com capa magnética Tamanho da Tela 10,4"" Tipo de Tela IPS Resolução da Tela 2000x1200 Frequência de Atualização 60Hz Tecnologia 4G Conectividade Wi-Fi, Bluetooth Conexões USB-C, Micro SD até 1TB Sistema Operacional Android 13 Câmera Traseira 8MP + Single Flash Câmera Frontal 5MP Processador Octa-core Memória RAM 8GB Quantidade de Chips 1 Chip Tipo de Chip Nano-SIM Localização GPS/GNSS, A-GPS, GLONASS Sensores Acelerômetro, Giroscópio, Bússola, Sensor de Luminosidade, Hall Sensor, Capacidade da Bateria 7000mAh Carregamento Rápido 10W Cor Preto Nanquim Certificado de Homologação da Anatel Número 02740-23-03589 Peso do Produto com Embalagem 1,2kg Dimensões do Produto com Embalagem Altura: 17,2cm, Largura: 25,85cm, Profundidade: 6,75cm Prazo de Garantia 01 Ano (3 meses de garantia legal e mais 9 meses de garantia especial concedida pelo fabricante) SAC do Fornecedor magazineluiza@positivo.com.br Conteúdo da Embalagem 1 Tablet, 1 Carregador de 10W, Cabo de dados e capa de proteção com teclado com conexão inteligente", 1799.00,004723356
magalu,"Tablet Samsung Galaxy Tab S6 Lite com Caneta 10,4"" 64GB 4GB RAM Android 13 Octa-Core Wi-Fi","Informações do Produto Tablet Samsung Galaxy Tab S6 Lite com Caneta 10,4"" 64GB 4GB RAM Android 13 Octa-Core Wi-Fi Tá pensando em contar com um aparelho versátil e que pode te ajudar em várias tarefas do dia? Então você precisa conhecer esse Tablet da Samsung. Te apresento o Galaxy Tab S6 Lite. Com esse aparelho de tablet você pode ter uma ajudinha pra organizar as tarefas do dia, ler, estudar, assistir aulas e filmes ou até se divertir no tempo livre. Quanta coisa, hein? E olha só que além de um Tablet Samsung poderoso, você ainda conta com acessórios fundamentais como a Capa Protetora e a Caneta S-pen que deixa a navegação no aparelho muito mais fluida. Mas se você quer mesmo assistir conteúdos, navegar na internet ou ver aulas a Tela Imersiva de 10,4"" vai resolver seus problemas. Com muitas cores e nitidez absurda você não perde nenhum detalhe. Na hora de guardar seus arquivos, fotos e vídeos, pode usar o armazenamento Interno de 64GB, e se ainda precisar de mais o S6 Lite conta com suporte para cartão de memória. Pensando no desempenho esse Galaxy Tab é equipado com Memória RAM de 4GB, processador Octa-Core (2.3GHz + 1.8 GHz) e Sistema Operacional Android 13. Aí dá pra rodar seus apps com tranquilidade na conectividade Wi-Fi, Bluetooth versão 5.0 / 802.11 a/b/g/n/ac 2.4G+5GHz, VHT80 MU-MIMO. Sem esquecer das câmeras, a Traseira é de 8MP, já a frontal de 5MP.","Marca Samsung Referência SM-P613NZAVZTO Modelo S6 Lite Linha Galaxy Tab Classificação Adulto Armazenamento Interno 64GB Acessórios Capa Protetora e Caneta S-pen Tamanho da Tela 10,4"" Tipo de Tela LCD Resolução da Tela 2000 x 1200 (WUXGA+) Conectividade Wi-Fi, Bluetooth versão 5.0 / 802.11 a/b/g/n/ac 2.4G+5GHz, VHT80 MU-MIMO Conexões Tipo C Sistema Operacional Android 13 Características da Câmera FHD (1920 x 1080) | @30fps Câmera Traseira 8MP F1.9 Câmera Frontal 5MP F2.2 + Flash na tela Processador Octa-Core (2.3GHz + 1.8 GHz) Memória RAM 4GB Características Suporta Micro SD de até 1TB Localização GPS / A-GPS Sensores Reconhecimento Facial Capacidade da Bateria 7040 mAh Carregamento Rápido Carregador de 7,5W (Suporta até 15W) Cor Cinza Certificado de Homologação da Anatel Número 00867-23-00953 Peso do Produto 0,465Kg Peso do Produto com Embalagem 0,775Kg Dimensões do Produto Largura: 15,43cm - Altura: 24,45cm - Profundidade: 0,70cm Dimensões do Produto com Embalagem Largura: 16,30cm - Altura: 25,37cm - Profundidade: 4,01cm Prazo de Garantia 01 ano (3 meses de garantia legal e mais 9 meses de garantia especial concedida pelo fabricante). Conteúdo da Embalagem 1 Tablet", 2017.17,004723356
magalu,"Tablet Samsung Galaxy Tab S6 Lite com Caneta 10,4"" 64GB 4GB RAM Android 13 Octa-Core Wi-Fi","Informações do Produto Tablet Samsung Galaxy Tab S6 Lite com Caneta 10,4"" 64GB 4GB RAM Android 13 Octa-Core Wi-Fi Tá pensando em contar com um aparelho versátil e que pode te ajudar em várias tarefas do dia? Então você precisa conhecer esse Tablet da Samsung. Te apresento o Galaxy Tab S6 Lite. Com esse aparelho de tablet você pode ter uma ajudinha pra organizar as tarefas do dia, ler, estudar, assistir aulas e filmes ou até se divertir no tempo livre. Quanta coisa, hein? E olha só que além de um Tablet Samsung poderoso, você ainda conta com acessórios fundamentais como a Capa Protetora e a Caneta S-pen que deixa a navegação no aparelho muito mais fluida. Mas se você quer mesmo assistir conteúdos, navegar na internet ou ver aulas a Tela Imersiva de 10,4"" vai resolver seus problemas. Com muitas cores e nitidez absurda você não perde nenhum detalhe. Na hora de guardar seus arquivos, fotos e vídeos, pode usar o armazenamento Interno de 64GB, e se ainda precisar de mais o S6 Lite conta com suporte para cartão de memória. Pensando no desempenho esse Galaxy Tab é equipado com Memória RAM de 4GB, processador Octa-Core (2.3GHz + 1.8 GHz) e Sistema Operacional Android 13. Aí dá pra rodar seus apps com tranquilidade na conectividade Wi-Fi, Bluetooth versão 5.0 / 802.11 a/b/g/n/ac 2.4G+5GHz, VHT80 MU-MIMO. Sem esquecer das câmeras, a Traseira é de 8MP, já a frontal de 5MP.","Marca Samsung Referência SM-P613NZIVZTO Modelo S6 Lite Linha Galaxy Tab Classificação Adulto Armazenamento Interno 64GB Acessórios Capa Protetora e Caneta S-pen Tamanho da Tela 10,4"" Tipo de Tela LCD Resolução da Tela 2000 x 1200 (WUXGA+) Conectividade Wi-Fi, Bluetooth versão 5.0 / 802.11 a/b/g/n/ac 2.4G+5GHz, VHT80 MU-MIMO Conexões Tipo C Sistema Operacional Android 13 Características da Câmera FHD (1920 x 1080) | @30fps Câmera Traseira 8MP F1.9 Câmera Frontal 5MP F2.2 + Flash na tela Processador Octa-Core (2.3GHz + 1.8 GHz) Memória RAM 4GB Características Suporta Micro SD de até 1TB Localização GPS / A-GPS Sensores Reconhecimento Facial Capacidade da Bateria 7040 mAh Carregamento Rápido Carregador de 7,5W (Suporta até 15W) Cor Rosa Certificado de Homologação da Anatel Número 00867-23-00953 Peso do Produto 0,465Kg Peso do Produto com Embalagem 0,775Kg Dimensões do Produto Largura: 15,43cm - Altura: 24,45cm - Profundidade: 0,70cm Dimensões do Produto com Embalagem Largura: 16,30cm - Altura: 25,37cm - Profundidade: 4,01cm Prazo de Garantia 01 ano (3 meses de garantia legal e mais 9 meses de garantia especial concedida pelo fabricante). Conteúdo da Embalagem 1 Tablet", 2007.87,004723356
magalu,Tablet positivo twist tab+ T780G 64GB e 2GB RAM,"Informações do Produto Tablet positivo twist tab+ T780G 64GB e 2GB RAM Este tablet é a combinação perfeita de desempenho e versatilidade, ideal para acompanhar todas as suas atividades.Transferir, sincronizar e acessar aos seus dispositivos quantas vezes quiser agora é possivel. Suas conexões micro-usb, wifi, bluetooth permitem que você maximize suas funções.- Características gerais:Marca: PositivoLinha: T1080Modelo: Twist Tab+- Conectividade:Bluetooth, Micro-USB,Wi-FiCom controle parental: NãoVersão de Bluetooth: padrão- Memória:RAM: 2GBCapacidade: 64GB- Tela:Tamanho da tela: 7 ""Com desbloqueio facial: Não- Sistema operacional:Nome do sistema operacional: AndroidVersão do sistema operacional: Oreo",Certificado de homologação da ANATEL 080302103589 Informações complementares Marca Positivo, 423.06,004723356
magalu,"Tablet Positivo Tab Q10 10,1” 64GB Android 11 Go - Wi-Fi 4G","Informações do Produto Tablet Positivo Tab Q10 10,1” 64GB Android 11 Go O tablet Positivo Tab Q10 - 2ª geração, combina mobilidade e praticidade na palma da mão. Tecnologia para tornar o seu dia mais produtivo, tanto na rotina de trabalho, estudos ou lazer. Com a versão mais leve do sistema operacional, o Android 11 Go facilita usabilidade e navegação sem interrupções. É possível baixar seus apps diretamente do Google Play. Possui câmera traseira de 5MP com flash, ideal para tirar fotos e digitalizar documentos. E câmera frontal de 2MP, boa para videoconferências. Não perca nenhum detalhe com a tela de 10,1” HD e tecnologia IPS com multitoque. Jogue ou assista seus vídeos favoritos, aproveite as imagens em cores vivas. Equipado com 2GB de memória RAM, 64GB de armazenamento interno, e possibilidade de upgrade de até 512GB via cartão MicroSD. Sua abateria tem capacidade de 5000mAh, ele é a melhor companhia para as tarefas básicas do dia-a-dia! Possibilidade de navegação na medida certa com o processador Quad Core, tecnologias de conexão 4G, Wi-Fi Dual Band e Bluetooth 5.","Marca Positivo Referência 3801253 Modelo Tab Q10 Classificação Livre Armazenamento Interno 64GB Acessórios Carregador, Cabo Tamanho da Tela 10,1” Tipo de Tela LCD Resolução da Tela 1280x800 Frequência de Atualização 60Hz Tecnologia 4G Conectividade WiFi, Bluetooth 5.0 Conexões USB-C, microSD, micro-SIM Card Sistema Operacional Android 11 Go Câmera Traseira 5MP + Flash Câmera Frontal 2MP Processador Quad Core Memória RAM 2GB Quantidade de Chips 1 Tipo de Chip micro-SIM Card Localização GPS, A-GPS Sensores Acelerômetro Capacidade da Bateria 5000mAh Cor Preto Certificado de Homologação da Anatel Número 18604-21-03589 Peso do Produto 500g Dimensões do Produto Largura: 25,2cm Altura: 15,4cm Profundidade: 1cm Prazo de Garantia 01 ano (3 meses de garantia legal e mais 9 meses de garantia especial concedida pelo fabricante). Conteúdo da Embalagem 1 Tablet, 1 Carregador, 1 Cabo USB C para USB A, Guia Rápido", 770.97,004723356
magalu,"Tablet Positivo Tab Q10 T2050C 10,1"" 128GB 4GB RAM Android 12 Quad-Core Wi-Fi 4G","Informações do Produto Tablet Positivo Tab Q10 T2050C 10,1"" 128GB 4GB RAM Android 12 Quad-Core Wi-Fi 4G O tablet Positivo Tab Q10 T2050C, combina mobilidade e praticidade na palma da mão. Ele possui tecnologia 2G, 3G e 4G para tornar o seu dia mais produtivo, tanto na rotina de trabalho, estudos ou lazer, assim você pode ficar mais tempo Livre. Ele conta com sistema operacional Android 12. Esse tablet positivo possui câmera traseira de 5MP com flash, ideal para tirar fotos e digitalizar documentos. E câmera frontal de 2MP, boa para chamadas de vídeo e selfies. Você consegue acompanhar todos seus conteúdos favoritos na tela de 10,1” IPS. Jogue ou assista seus vídeos favoritos, aproveite as imagens em cores vivas. O Tab Q10 é equipado com 4GB de memória RAM, Processador T310 Quad-Core e 128GB de armazenamento interno. Dessa forma fica bem fácil de navegar e acessar os aplicativos que mais precisa. A bateria tem capacidade de 5000mAh, ele é a melhor companhia para as tarefas básicas do dia-a-dia! Possibilidade de navegação na medida certa com a conectividade Wi-Fi e Bluetooth 5.0. Ah, e claro que além do tablet você conta com Carregador e Cabo.","Marca Positivo Referência 3801341 Modelo Tab Q10 T2050C Classificação Livre Armazenamento Interno 128GB Acessórios Carregador e Cabo Tamanho da Tela 10,1” IPS Tipo de Tela LCD Resolução da Tela 1280x800 Frequência de Atualização 60Hz Tecnologia 2G, 3G e 4G Conectividade WiFi e Bluetooth 5.0 Conexões USB-C, microSD, micro-SIM Card Sistema Operacional Android 12 Características da Câmera Gravação de vídeo alta definição, Foco Automático e Zoom 4x Câmera Traseira 5MP + Flash Câmera Frontal 2MP Processador T310 Quad-Core Memória RAM 4GB Quantidade de Chips 1 Tipo de Chip micro-SIM Card Localização GPS, A-GPS Capacidade da Bateria 5000mAh Cor Preto Certificado de Homologação da Anatel Número 18604-21-03589 Peso do Produto 0,500Kg Peso do Produto com Embalagem 0,700Kg Dimensões do Produto Largura: 25,2cm Altura: 15,4cm Profundidade: 1cm Prazo de Garantia 01 ano (3 meses de garantia legal e mais 9 meses de garantia especial concedida pelo fabricante). Conteúdo da Embalagem 1 Tablet, 1 Carregador, 1 Cabo USB C para USB A, Guia Rápido", 863.97,004723356
magalu,Tablet Mirage 7 Polegadas Quad Core 32GB Preto - 2018,"Informações do Produto Tablet Mirage 7 Polegadas Quad Core 32GB Preto - 2018 O Tablet Mirage é o tablet ideal para um uso diário e que vai te proporcionar uma experiência agradável, saiba o porquê:  - Processador Quad core: Com um processador de quatro núcleos, você pode jogar, ver vídeos, navegar na internet e muito mais, tudo isso ao mesmo tempo e sem travamentos ou lentidão; - Android 11 Go Edition: Com uma das versões mais atualizadas do Android você tem acesso a milhares de aplicativos na Google Play;  - Bateria de longa duração: Autonomia de bateria para reprodução de músicas e vídeos de até 3 horas sem você se preocupar em ter que parar para carregar. Com autonomia de bateria para reprodução de músicas e vídeos você terá muito tempo para aproveitar seus conteúdos favoritos sem se preocupar em ter que parar para carregar, esse tempo pode variar de acordo com o uso.  Um tablet ideal para suas tarefas do dia a dia e para ter acesso à diversos conteúdos!    CARACTERÍSTICAS TÉCNICAS:  Marca: Mirage Modelo: Tablet Mirage 46t - 7 Preto - 2018 Cor Principal: Preto Touch Screen: Sim Memória Interna: 32GB Memória RAM: 1GB Capacidade Memoria Expansível: 64gb Conexão USB: Sim CPU: 1.5ghz Edição de Arquivos Office: Sim Formato da Tela: Ips Wi-fi: Sim  Câmera Secundária: 1.3mp Alto Falante Externo: Sim Bateria: 2400mah Tamanho da Tela (polegada): 7 Quantidade de Entradas USB: 1 Entrada Para Fone: Sim  Sistema Operacional: Android 11 (go Edition) Certificado Anatel: 07453-18-03111 Memória de Hd: 32gb Tipo de Processador: Quad Core Alimentação: Bivolt Acessórios: Carregador e Cabo Usb Tipo C  Dimensões do Produto: (LxAxC): 11,6 x 0,1 x 19,2 cm Peso Produto (kg): 0.460  Conteúdo da Embalagem: 1 M7 (wifi/32gb) 1 Cabo Usb Tipo C 1 Carregador 1 Guia Rápido  Garantia 1 Ano (3 Meses Acessórios)",Modelo 2018 ConexÃµes Wi-fi Garantia 12 meses Certificado de Homologação da Anatel 07453-18-03111 cor PRETO MemÃ³ria Interna 32GB MemÃ³ria RAM 1GB Informações complementares Armazenamento Interno 32 GB Marca Mirage, 314.91,004723356
magalu,Tablet Philco PTB7SSG 7” Wi-Fi 16GB Android 9 - Quad-Core Câmera Integrada,"Informações do Produto Tablet Philco PTB7SSG 7” Wi-Fi 16GB Android 9 O tablet Philco PTB7SSG é versátil e indicado para usar no dia a dia. Sua tela Multi-toque com até 5 pontos simultâneos de 7"" tem o tamanho ideal para deixar seu momento de descontração mais agradável, além de garantir nitidez. Com processador Quad-Core e memória RAM de 1GB e 16GB de memória interna, ele se torna ideal para as tarefas mais básicas do dia, como navegar em sites, ler e usar alguns apps. Caso precise, você pode usar um cartão MicroSD de até 32GP para aumentar a capacidade de armazenamento. O sistema operacional Android 9.0 é simples de utilizar. Conta ainda com câmera integrada, Wi-Fi e Bluetooth.","Marca Philco Referência 58203025 Modelo PTB7SSG Armazenamento Interno 16GB Informações da Armazenamento Interno Quanto maior a memória interna do aparelho mais espaço você terá para salvar vídeos, fotos e áudios. Mas atenção, a memória total do tablet pode sofrer variações conforme aplicativos pré-instalados e sistema operacional. Tamanho da Tela 7” Tipo de Tela Multi-toque com até 5 pontos simultâneos Resolução da Tela 1024x600 Conectividade - Bluetooth: 4.0 - Wi-Fi Conexões - 1 Entrada Micro SD - 1 Entrada Micro USB - 2 Entradas para SIM Card - 1 Saída para Fone de Ouvido Sistema Operacional Android 9,0 Câmera Traseira 2MP Câmera Frontal 0.3MP Suporte ao Cartão de Memória Micro SD até 32GB Processador Quad-Core Memória RAM 1GB Quantidade de Chips 2 Entradas Tipo de Chip SIM Card Localização GPS Capacidade da Bateria 2700mAh Carregamento Rápido 7,5 Cor Space Grey Certificado de Homologação da Anatel Número 07662-19-12549 Dimensões do produto - Largura 18,7cm Dimensões do produto - Profundidade 0,9cm Peso do Produto 320g Dimensões do Produto 10,8cm Prazo de Garantia 01 ano (3 meses de garantia legal e mais 9 meses de garantia especial concedida pelo fabricante). Conteúdo da Embalagem - 1 Tablet - 1 Carregador - 1 Cabo USB - Manual", 538.47,004723356
magalu,"Tablet Samsung Galaxy Tab A8 10,5” 4G - Wi-Fi 64GB Android 11.0 Câm. 8MP + Selfie 5MP","Informações do Produto Tablet Samsung Galaxy Tab A8 10,5” 4G Muita praticidade e desempenho é o tablet Galaxy Tab 8 - SM-X205NZAUZTO da Samsung. Se é a lazer, estudo ou a trabalho, ele entrega o que precisa na sua mão com agilidade! O tablet possui tela 10,5"" e tecnologia 4G e wi-fi com mais possibilidades de conexões, acesse os conteúdos do dia-dia e esteja sempre conectado. A memória interna de 64GB para salvar diversos tipo de arquivos e apps, sistema operacional Android 11, processador UniSOC T618. Nas câmeras conta com 8MP traseiro e 5MP frontal para selfie e registros! Seu modo de uso pode ser vertical ou horizontal pra facilitar reprodução de vídeos, apresentações ou videochamadas.","Marca Samsung Referência SM-X205NZAUZTO Modelo Galaxy Tab A8 (4G) Armazenamento Interno 64GB Acessórios 1 Carregador de 7.75W, 01 Cabo de Dados, 01 Pino extrator de chip, 01 Quick User Guide (Guia Inicial de Usuário) Tamanho da Tela 10.5"" Tipo de Tela LCD Resolução da Tela 1920x1200 Tecnologia 4G Conectividade Bluetooth 5.0, Wi-Fi 802.11 a/b/g/n/ac 2.4G+5GHz, VHT80 Conexões Usb Type-C Sistema Operacional Android 11.0 Características da Câmera FHD, @30fps Câmera Traseira 8MP Câmera Frontal 5MP Suporte ao Cartão de Memória Micro SD - 1TB Processador UniSOC T618 Memória RAM 4GB Quantidade de Chips 1 Tipo de Chip Nano-SIM (4FF) Localização GPS, Glonass, Beidou, Galileo Sensores Reconhecimento Facial Cor Cinza Certificado de Homologação da Anatel Número 17266-21-00953 Peso do Produto 477g Peso do Produto com Embalagem 775g Dimensões do Produto Largura: 16,19cm, Altura: 24,68cm, Profundidade: 0,70cm Dimensões do Produto com Embalagem Largura: 17,15cm, Altura: 25,60cm, Profundidade: 4,25cm Prazo de Garantia 12 meses SAC do Fornecedor https://www.samsung.com/br/support/email-technical-question/ Conteúdo da Embalagem 01 Tablet", 1502.10,004723356
magalu,"Tablet Samsung Galaxy Tab A8, 64GB, 4GB RAM, WiFi, Tela 10.5, Câmera 8MP, Android 11, Cinza - SM-X200NZAUZTO","Informações do Produto Tablet Samsung Galaxy Tab A8, 64GB, 4GB RAM, WiFi, Tela 10.5, Câmera 8MP, Android 11, Cinza - SM-X200NZAUZTO Tablet Samsung Galaxy Tab A8, 64GB, 4GB RAM, WiFi, Tela 10.5, Câmera 8MP, Android 11, Cinza Uma visão maior de um mundo mais amplo A tela de 10,5 ” traz uma moldura simétrica permitindo que você fique totalmente imerso no que está na tela. Explore e desfrute sem preocupações. Suas séries e filmes no seu streaming favorito, jogos e conteúdos de como fazer para um hobby que você adora, o Galaxy Tab A8 o convida a um mundo mais amplo por meio de uma visão maior e melhor. Clássico. Contemporâneo Divertidamente estético e com um toque bacana, o Galaxy Tab A8 é energia pura, vibrante na aura e jovem na aparência. Com corpo de metal elegante, perfil ultrafino com apenas 6,9 mm, oferece o design de tablet da Samsung na cor grafite, que dá match perfeito com seu estilo. Mergulhe em sons dinâmicos Eleve sua experiência de entretenimento, com os quatro alto-falantes e som com assinatura Dolby Atmos. Todos os detalhes do áudio, com clareza e profundidade excepcionais. Feito para oferecer um som de qualidade onde quer que você vá, o Galaxy Tab A8 abre um universo envolvente para seus conteúdos, jogos e atividades que agradam a todos. Garanta seu Tablet Samsung no KaBuM!","Características Marca: Samsung | Modelo: SM-X200NZAUZTO Especificações Sistema Operacional: Android | Cor: Cinza | Sensores: Acelerômetro, Giroscópio, Geo Magnético, Sensor de Efeito Hall, Sensor de Luz | Dimensões (AxLxP, mm): 161.9 x 246.8 x 6.9 Processador Velocidade do Processador: 2GHz | Tipo de Processador: Octa Core Tela Tamanho (Tela Principal): 10.5' (266.9mm) | Resolução (Tela Principal): 1920 x 1200 (WUXGA) | Tecnologia (Tela Principal): TFT | Profundidade de Cor (Tela Principal): 16M Câmera Câmera Traseira Resolução: 8.0 MP | Câmeras Traseiras Foco Automático: Sim | Câmera Frontal Resolução: 5.0MP | Câmera Traseira Flash: Não | Resolução de Gravação de Vídeos: FHD (1920 x 1080) @30fps Memória Memória RAM (GB): 4 GB | Memória Total Interna (GB)*: 64 GB* | Memória Disponível (GB)*: 47.7 GB | Suporte ao Cartão de Memória: MicroSD (Up to 1TB) Conectividade Versão de USB: USB 2.0 | Localização: GPS, Glonass, Galileo, QZSS | Conector de Fone de Ouvido: Conexão 3.5mm Estéreo (Padrão P2) | Versão de MHL: Não | Wi-Fi: 802.11 a/b/g/n/ac 2.4G+5GHz, VHT80 | Wi-Fi Direct: Sim | Versão de Bluetooth: Bluetooth v5.0 | NFC: Não | Perfis de Bluetooth: A2DP, AVRCP, DI, HID, HOGP, HSP, OPP, PAN | PC Sync: Smart Switch (Versão para PC) Bateria Capacidade da Bateria (mAh, Typical): 7040 | Removível: Não Áudio e Vídeo Formato de Reprodução de Vídeo: MP4, M4V, 3GP, 3G2, AVI, FLV, MKV, WEBM | Resolução de Reprodução de Vídeo: FHD (1920 x 1080) @60fps | Formato de Reprodução de Áudio: MP3, M4A, 3GA, AAC, OGG, OGA, WAV, AMR, AWB, FLAC, MID, MIDI, XMF, MXMF, IMY, RTTTL, RTX, OTA Serviços e Aplicativos Gear Support: Galaxy Buds Pro, Galaxy Buds Live, Galaxy Buds+, Galaxy Buds2, Galaxy Buds, Gear IconX (2018) | Mobile TV: Não Informações complementares Armazenamento Interno 64 GB Cor Grafite Marca Samsung Memória Interna 4 GB Tamanho da Tela 10.5""", 1219.00,004723356
